Station_Name,Code,Latitude,Longitude
TANUKU,TNKU,16.751879,81.673921
TANGUTURU,TNR,15.337938,80.033729
TAMKUHI ROAD,TOI,26.724161,84.227811
TELAPROLU,TOU,16.598752,80.890571
TARAPITH ROAD,TPF,24.126937,87.752893
TOKAPAL,TPQ,19.006569,81.878351
TIRUPATIWHLT,TPW,13.624852,79.405151
TELAM,TQM,27.766115,95.003735
TARANGAHILL,TRAH,23.959024,72.711033
TARIGHAT,TRG,25.571464,83.602277
THIRUNAGESWARAM,TRM,10.975606,79.428649
TIRUTTANI,TRT,13.179709,79.611893
TAHSIL BHADRA,TSD,29.101564,75.161365
TSUNDURU,TSR,16.157188,80.585974
TIRUTURAIPDI JUNCTION,TTP,10.538464,79.634745
TADIPATRI,TU,14.908537,77.977183
TUNG,TUNG,26.922398,88.295365
TUWA,TUWA,22.800386,73.46534
TAVARGATTI,TVG,15.414616,74.66245
TRIVANDRUMPETT,TVP,8.495107,76.931038
TYADA,TXD,18.218908,83.04368
UDUPI,UD,13.335883,74.771205
UNNAO,ON,26.549136,80.486664
UCHANA,UCA,29.466508,76.179016
UDGIR,UDGR,18.390733,77.109998
UDUMALAIPPETTAI,UDT,10.579131,77.250558
UGWE,UGWE,20.805937,77.009192
UJALVAV,UJ,21.90505,71.704976
UKHRA,UKA,23.653725,87.231842
UTTUKULI,UKL,11.154687,77.445721
UMRI,UMRI,19.042135,77.643202
UTTARPARA,UPA,22.667591,88.341206
USMANPUR,UPR,19.527959,76.281434
UREN,UREN,25.171174,86.215247
UNJALUR,URL,11.130237,77.876656
UKAISONGADH,USD,21.148541,73.556757
UTARSANDA,UTD,22.655121,72.889013
UDAIPUR CITY,UDZ,24.569216,73.699794
UJJAIN,UJN,23.179264,75.780587
UPLETA,UA,21.746705,70.282201
UNCHIBASSI,UCB,31.860865,75.643744
UNAHIMACHAL,UHL,31.478829,76.275372
UNJHA,UJA,23.796556,72.381717
UKSHI,UKC,17.130274,73.456834
UDALKACHAR,UKR,23.289559,82.265423
UDALGURI,ULG,26.744583,92.097004
UMARDASHI,UM,24.099904,72.420249
UMESHNAGAR,UMNR,25.46766,86.435805
UDAIRAMSAR,UMS,27.923514,73.344391
UNKAL,UNK,15.365738,75.131458
ULAVAPADU,UPD,15.167179,80.013352
UPPALWAI,UPW,18.424693,78.316085
URMA,URMA,23.157414,86.253407
USLAPUR,USL,22.102676,82.112076
UTARLAI,UTL,25.813887,71.468553
UDHAMPUR,UHP,32.926243,75.154257
UNA,UNA,31.478619,76.275351
UPPALA,UAA,12.670115,74.906587
UBARNI,UBN,26.122365,81.170455
UNCHAULIA,UCH,27.809944,80.068689
UNDASAMADHAWPU,UDM,23.099051,75.962133
UPPUGUNDURU,UGD,15.650137,80.19368
UNCHHERA,UHR,24.37996,80.793971
UJHANI,UJH,27.995081,79.015281
UMRANALA,ULA,21.874383,78.87889
ULLAL,ULL,12.791881,74.855161
UMED,UMED,26.549062,73.605665
UMARIA,UMR,23.523051,80.823208
UNCHDIH,UND,25.192294,82.163314
UNHEL,UNL,23.314508,75.474998
UPLAI,UPI,18.179498,75.63504
UMDANAGAR,UR,17.263075,78.392703
URULI,URI,18.493946,74.13733
UTRAN,URN,21.233575,72.855322
USILAMPATTI,USLP,9.97112,77.792875
UTRAHTIA,UTR,26.763197,80.974018
UNGUTURU,VGT,16.824534,81.423339
UDHNA,UDN,21.171004,72.851087
UNCHAHAR,UCR,25.9027,81.300015
UPPAL,OPL,18.183557,79.481451
UDAGAMANDALAM,UAM,11.405304,76.696189
UMBARGAM ROAD,UBR,20.15368,72.790552
UCHIPPULI,UCP,9.308694,79.012494
UDASAR,UDS,28.360794,74.490829
UGAR KHURD,UGR,16.670094,74.821231
UMARIAISPAHLT,UIH,22.055106,79.086644
UJIARPUR,UJP,25.780655,85.800266
UKHALI,UKH,18.910354,76.603672
ULUBARIA,ULB,22.47246,88.09377
ULHASNAGAR,ULNR,19.218056,73.16313
UMRETH,UMH,22.693574,73.119978
UMRA,UMRA,24.522986,73.77197
UNDI,UNDI,16.58066,81.46469
UNAULA,UNLA,26.786483,83.469733
UPPALUR,UPL,16.493045,80.780274
UNTARE ROAD,URD,24.341339,83.834856
URKURA,URK,21.289597,81.645189
UGRASENPUR,URPR,25.56777,82.188752
UMARTALI,UTA,27.086434,80.473083
UDVADA,UVD,20.461751,72.919207
VANCHI MANIYACHCHI JUNCTION,MEJ,8.882612,77.890812
,,,
VILLUPURAM JUNCTION,VM,11.942612,79.499622
VIZIANAGARAM,VZM,18.111664,83.395745
VARANASI CITY,BCY,25.334349,83.014539
VALAPATTANAM,VAPM,11.927299,75.346148
VAIBHAVWADI ROAD,VBW,16.512068,73.707959
VENDODU,VDD,14.026902,79.728781
VEDCHHA,VDH,20.87404,72.93632
VADGAON,VDN,18.742599,73.636687
VEER,VEER,18.113787,73.330349
VAGHLI,VGL,20.518217,75.068711
VILAVADE,VID,16.785696,73.619092
VYASARPADIJIVA,VJM,13.108926,80.25691
VIKARABAD JUNCTION,VKB,17.337171,77.90995
VALMIKINAGAR ROAD,VKNR,27.195614,84.034684
VILEPARLE,VLP,19.099639,72.84396
VALLABHVDYANGR,VLYN,22.542411,72.931011
VANIYAMBADI,VN,12.679287,78.622756
VISWANATHCHRLI,VNE,26.769522,93.164367
VISHNUPURAM,VNUP,16.709894,79.637348
VAILAPUZHA,VPZ,10.839881,76.252147
VAREDIYA,VRE,21.864971,73.051893
VARNAMA,VRM,22.183662,73.169473
VIRAVADA,VRV,23.612805,73.079555
VISHVAMITRI,VSI,22.283607,73.178751
VISAVADAR,VSW,21.340361,70.755778
VADTALSWAMNRYN,VTL,22.597193,72.875285
VAGHPURA,VU,23.782642,71.355187
VAVDI,VVD,21.718914,70.752698
VIRAVASARAM,VVM,16.542245,81.632688
VADOD,VXD,22.515644,73.00688
VYASNAGAR,VYN,25.297247,83.071481
VADAKARA,BDJ,11.593702,75.587071
VARANASI,BSB,25.329132,82.986231
VERAVAL,VRL,20.912219,70.371022
VIRAMGAM,VG,23.137598,72.042929
VRIDDHACHALAM JUNCTION,VRI,11.552689,79.315567
VRINDAVAN,BDB,27.576403,77.69385
VADALI,VAE,23.942463,73.044024
VAIKOM ROAD,VARD,9.777667,76.474387
VEDAYAPALEM,VDE,14.405612,79.957884
VELDURTI,VDI,15.553428,77.927363
VIDYASAGAR,VDS,24.082821,86.704498
VELI,VELI,8.522523,76.882887
VANGAON,VGN,19.883045,72.763336
VEJENDLA,VJA,16.237737,80.520097
VIJIYPURJAMMU,VJPJ,32.572386,75.020935
VENKATAGIRI,VKI,13.944095,79.604519
VENKATNAGRA,VKR,22.923375,81.872209
VALMIKIPURAM,VLD,13.634377,78.624899
VELLORE CANT.,VLR,12.910711,79.127708
VIKRAMGARH ALOT,VMA,23.764542,75.538204
VARANGAON,VNA,21.010391,75.901319
VISNAGAR,VNG,23.702868,72.542148
VONDH,VON,23.304633,70.401093
VIRAR,VR,19.45508,72.812077
VIKRAMNAGAR,VRG,23.162465,75.818069
VEERARAKKIYAM,VRQ,10.939014,78.166034
VIRAVALLI,VRVL,16.6163,80.912348
VELLORE TOWN,VT,12.9231,79.124862
VETAPALEMU,VTM,15.783109,80.300504
VALIVADE,VV,16.704065,74.299381
VIKRAVANDI,VVN,12.043906,79.541937
VELLPAPALYAM,VXM,10.775913,79.843949
VASANIYAWA,WSE,23.025312,72.336344
VADODARA,BRC,22.310696,73.181063
VARKALA,VAK,8.741036,76.7231
VIDISHA,BHS,23.522547,77.814786
VIRUDHUNAGAR,VPT,9.59669,77.957616
VADAL,VAL,21.611425,70.493002
VATLUR,VAT,16.693878,81.044399
VAGDIYA,VD,22.614469,71.292139
VADNAGAR,VDG,23.784459,72.633348
VADAKANNIKAAPURAM,VDK,10.641468,76.686544
VADIYADEVLI,VDV,21.710491,70.81175
VERNA,VEN,15.354055,73.91167
VIJPADI ROAD,VJD,21.179747,71.448761
VIJAYANAGAR,VJR,16.777943,74.696857
VENKATESAPURAM,VKM,11.931065,79.442667
VENKATACHALAM,VKT,14.326706,79.926969
VALADAR,VLDR,20.966008,70.730077
VADALUR,VLU,11.557033,79.546366
VADLAMANNADU,VMD,16.30023,81.099528
VANIYAMBALAM,VNB,11.188443,76.260287
VIRAPUR,VP,15.158897,77.132153
VISAPUR,VPR,19.882485,79.328407
VALAVANUR,VRA,11.917789,79.574183
VIRBHADRA,VRH,30.075045,78.252324
VIRPUR,VRR,21.848813,70.70771
VARAHI,VRX,23.801064,71.435731
VATVA,VTA,22.958956,72.629453
VAITARNA,VTN,19.5183,72.850159
VARVALA,VVA,22.299259,68.967407
VYARA,VYA,21.118297,73.383683
VALSAD,BL,20.607829,72.933683
VASAI ROAD,BSR,19.381928,72.832536
VIJAYAWADA,BZA,16.518247,80.618496
VISAKHAPATNAM,VSKP,17.722015,83.289724
VINDHYACHAL,BDL,25.16068,82.501962
VAPI,VAPI,20.3739,72.908787
VAMBORI,VBR,19.298813,74.685219
VASAD JUNCTION,VDA,22.453218,73.059975
VADGAONNILA,VDGN,18.929488,76.640684
VITHISVARANKOL,VDL,11.196152,79.703831
VANGANI,VGI,19.09441,73.300716
VILLIANUR,VI,11.920059,79.758395
VIJAPUR,VJF,23.55904,72.744791
VERKA JUNCTION,VKA,31.665468,74.931542
VINUKONDA,VKN,16.05059,79.747824
VILAD,VL,19.198426,74.674657
VALLIKUNNU,VLI,11.091413,75.851653
VALLIYUR,VLY,8.376831,77.614393
VEMURU,VMU,16.17773,80.742685
VENDRA,VND,16.579887,81.571914
VANI ROAD,VNRD,23.094534,72.003166
VENTRAPRAGADA,VPG,16.474411,80.914762
VEYSARPADI,VPY,13.108871,80.256883
VIRDEL ROAD,VRD,21.294862,74.630084
VISHVAMITRI,VSI,22.283607,73.178751
VASADVA,VSV,23.03466,71.595245
VARTEJ,VTJ,21.746149,72.054986
VALANTARAVAI,VTV,9.336438,78.915382
VIVEKAVIHAR,VVB,28.673382,77.318282
VADVIYALA,VVL,20.876356,70.967313
VIDURASWATTHA,VWA,13.665811,77.509636
VILAYATKALAN ROAD,VYK,23.709295,80.610651
VAKAV,WKA,17.980139,75.588391
WARANGAL,WL,17.972967,79.605451
WARIA,OYR,23.538337,87.246678
WADHWAN CITY,WC,22.702695,71.672355
WADSINGE,WDS,18.066502,75.488994
WAGHODA,WGA,21.279367,76.12033
WADAKANCHERI,WKI,10.649743,76.237708
WARDHA EAST,WRE,20.732736,78.594512
WATHAR,WTR,17.891426,74.136702
WARDHA JUNCTION,WR,20.734121,78.59489
WADWALNAGNATH,WDLN,18.534724,76.811658
WELLINGTON,WEL,11.355998,76.786172
WASHIM,WHM,20.103188,77.148235
WAN ROAD,WND,21.215085,76.820569
WARORA,WRR,20.244401,79.010437
WADI,WADI,17.054846,76.992739
WAIR,WAIR,28.348863,77.698493
WYNDHAMGANJ,WDM,24.263347,83.40139
WENA,WENA,25.326346,85.532062
WALAJAH ROAD JUNCTION,WJR,12.970976,79.360722
WANAPARTHI ROAD,WPR,16.382066,77.885381
WARISALEGANJ,WRS,25.015562,85.64273
WANSJALIYA,WSJ,21.799334,69.873615
WANKANER,WKR,22.621751,70.965161
WALTAIR,WAT,17.722041,83.289713
WADIARAM,WDR,17.972643,78.45527
WHITEFIELD,WFD,12.996176,77.76116
WRSCOLONYPH,WRC,21.2783,81.639307
WASHIMBE,WSB,18.280278,75.016172
YAMUNA BRIDGE AGRA,JAB,27.191973,78.038527
YATALURU,YAL,13.89321,79.62624
YEOLA,YL,20.022539,74.496359
YELHANKA JUNCTION,YNK,13.102481,77.592669
YAVATMAL,YTL,20.387387,78.119774
YEDEKUMERI,YDK,12.823233,75.622348
YALVIGI,YLG,15.038182,75.407912
YESVANTPUR,YPR,13.023295,77.551368
YELIYUR,Y,12.510013,76.829187
YUSUFPUR,YFP,25.638143,83.748816
YELLAKARU,YLK,13.846604,79.649615
YERPEDU,YPD,13.687372,79.575184
YERRAGUNTLA,YA,14.642848,78.534758
YADGIR,YG,16.74405,77.129905
YEVAT,YT,18.489304,74.256784
